ArrayExpress_Species	AssemblyName	AvgSpotLen	BioSample	DATASTORE_filetype	DATASTORE_provider	ENA_FIRST_PUBLIC	ENA_LAST_UPDATE	Experiment	InsertSize	Instrument	Library_Name	LoadDate	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	Sample_Name	Species	strain	Assay_Type	BioProject	Center_Name	Consent	LibraryLayout	LibrarySelection	LibrarySource	Platform	SRA_Study
	GCA_000009465.1	200	SAMEA2073867	sra	ncbi			ERX450336	271	Illumina HiSeq 2000	9232328	2014-05-07	404	221	Neisseria meningitidis	2014-05-14	ERR484504	ERS248343	SAMEA2073867 ERS248343	Neisseria meningitidis	M13 240321	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis	GCA_000009465.1	200	SAMEA2074300	sra	ncbi	2013-09-30	2018-03-09	ERX450337	271	Illumina HiSeq 2000	9232340	2014-05-07	404	207	Neisseria meningitidis	2014-05-14	ERR484505	ERS248344	M13_240322-sc-2013-05-21T15:04:19Z-1633747			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis	GCA_000009465.1	200	SAMEA2073892	sra	ncbi	2013-09-30	2018-03-09	ERX450338	271	Illumina HiSeq 2000	9232352	2014-05-07	405	208	Neisseria meningitidis	2014-05-14	ERR484506	ERS248345	M13_240323-sc-2013-05-21T15:04:20Z-1633748			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073868	sra	ncbi			ERX450339	271	Illumina HiSeq 2000	9232364	2014-05-07	388	198	Neisseria meningitidis	2014-05-14	ERR484507	ERS248346	SAMEA2073868 ERS248346	Neisseria meningitidis	M13 240324	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2074301	sra	ncbi			ERX450340	271	Illumina HiSeq 2000	9232376	2014-05-07	344	176	Neisseria meningitidis	2014-05-14	ERR484508	ERS248347	SAMEA2074301 ERS248347	Neisseria meningitidis	M13 240325	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis	GCA_000009465.1	200	SAMEA2073893	sra	ncbi	2013-09-30	2018-03-09	ERX450341	271	Illumina HiSeq 2000	9232388	2014-05-07	335	171	Neisseria meningitidis	2014-05-14	ERR484509	ERS248348	M13_240326-sc-2013-05-21T15:04:22Z-1633751			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073869	sra	ncbi			ERX450342	271	Illumina HiSeq 2000	9232400	2014-05-07	353	179	Neisseria meningitidis	2014-05-14	ERR484510	ERS248349	SAMEA2073869 ERS248349	Neisseria meningitidis	M13 240327	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2074302	sra	ncbi			ERX450343	271	Illumina HiSeq 2000	9232317	2014-05-07	402	205	Neisseria meningitidis	2014-05-14	ERR484511	ERS248350	SAMEA2074302 ERS248350	Neisseria meningitidis	M13 240328	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis	GCA_000009465.1	200	SAMEA2073894	sra	ncbi	2013-10-07	2018-03-09	ERX450344	271	Illumina HiSeq 2000	9232329	2014-05-07	421	216	Neisseria meningitidis	2014-05-14	ERR484512	ERS248351	M13_240329-sc-2013-05-21T15:04:25Z-1633754			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073870	sra	ncbi			ERX450345	271	Illumina HiSeq 2000	9232341	2014-05-07	397	203	Neisseria meningitidis	2014-05-14	ERR484513	ERS248352	SAMEA2073870 ERS248352	Neisseria meningitidis	M13 240330	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2074303	sra	ncbi			ERX450346	271	Illumina HiSeq 2000	9232353	2014-05-07	397	202	Neisseria meningitidis	2014-05-14	ERR484514	ERS248353	SAMEA2074303 ERS248353	Neisseria meningitidis	M13 240331	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis	GCA_000009465.1	200	SAMEA2073895	sra	ncbi	2013-10-07	2018-03-09	ERX450347	271	Illumina HiSeq 2000	9232365	2014-05-07	396	217	Neisseria meningitidis	2014-05-14	ERR484515	ERS248354	M13_240332-sc-2013-05-21T15:04:28Z-1633757			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073871	sra	ncbi			ERX450348	271	Illumina HiSeq 2000	9232377	2014-05-07	386	213	Neisseria meningitidis	2014-05-14	ERR484516	ERS248355	SAMEA2073871 ERS248355	Neisseria meningitidis	M13 240333	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2074304	sra	ncbi			ERX450349	271	Illumina HiSeq 2000	9232389	2014-05-07	351	191	Neisseria meningitidis	2014-05-14	ERR484517	ERS248356	SAMEA2074304 ERS248356	Neisseria meningitidis	M13 240334	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073896	sra	ncbi			ERX450350	271	Illumina HiSeq 2000	9232401	2014-05-07	342	174	Neisseria meningitidis	2014-05-14	ERR484518	ERS248357	SAMEA2073896 ERS248357	Neisseria meningitidis	M13 240335	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073872	sra	ncbi			ERX450351	271	Illumina HiSeq 2000	9232318	2014-05-07	405	205	Neisseria meningitidis	2014-05-14	ERR484519	ERS248358	SAMEA2073872 ERS248358	Neisseria meningitidis	M13 240336	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2074305	sra	ncbi			ERX450352	271	Illumina HiSeq 2000	9232330	2014-05-07	413	215	Neisseria meningitidis	2014-05-14	ERR484520	ERS248359	SAMEA2074305 ERS248359	Neisseria meningitidis	M13 240337	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073897	sra	ncbi			ERX450353	271	Illumina HiSeq 2000	9232342	2014-05-07	388	198	Neisseria meningitidis	2014-05-14	ERR484521	ERS248360	SAMEA2073897 ERS248360	Neisseria meningitidis	M13 240338	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073873	sra	ncbi			ERX450354	271	Illumina HiSeq 2000	9232354	2014-05-07	402	205	Neisseria meningitidis	2014-05-14	ERR484522	ERS248361	SAMEA2073873 ERS248361	Neisseria meningitidis	M13 240339	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2074306	sra	ncbi			ERX450355	271	Illumina HiSeq 2000	9232366	2014-05-07	422	216	Neisseria meningitidis	2014-05-14	ERR484523	ERS248362	SAMEA2074306 ERS248362	Neisseria meningitidis	M13 240340	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073898	sra	ncbi			ERX450356	271	Illumina HiSeq 2000	9232378	2014-05-07	426	219	Neisseria meningitidis	2014-05-14	ERR484524	ERS248363	SAMEA2073898 ERS248363	Neisseria meningitidis	M13 240341	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073874	sra	ncbi			ERX450357	271	Illumina HiSeq 2000	9232390	2014-05-07	395	200	Neisseria meningitidis	2014-05-14	ERR484525	ERS248364	SAMEA2073874 ERS248364	Neisseria meningitidis	M13 240342	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis	GCA_000009465.1	200	SAMEA2074307	sra	ncbi	2013-10-07	2018-03-09	ERX450358	271	Illumina HiSeq 2000	9232402	2014-05-07	358	183	Neisseria meningitidis	2014-05-14	ERR484526	ERS248365	M13_240343-sc-2013-05-21T15:04:38Z-1633768			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis	GCA_000009465.1	200	SAMEA2073899	sra	ncbi	2013-10-07	2018-03-09	ERX450359	271	Illumina HiSeq 2000	9232319	2014-05-07	379	195	Neisseria meningitidis	2014-05-14	ERR484527	ERS248366	M13_240344-sc-2013-05-21T15:04:38Z-1633769			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073875	sra	ncbi			ERX450360	271	Illumina HiSeq 2000	9232331	2014-05-07	413	213	Neisseria meningitidis	2014-05-14	ERR484528	ERS248367	SAMEA2073875 ERS248367	Neisseria meningitidis	M13 240345	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis	GCA_000009465.1	200	SAMEA2074510	sra	ncbi	2013-10-07	2018-03-09	ERX450361	271	Illumina HiSeq 2000	9232343	2014-05-07	392	201	Neisseria meningitidis	2014-05-14	ERR484529	ERS248368	M13_240346-sc-2013-05-21T15:04:40Z-1633771			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073900	sra	ncbi			ERX450362	271	Illumina HiSeq 2000	9232355	2014-05-07	377	194	Neisseria meningitidis	2014-05-14	ERR484530	ERS248369	SAMEA2073900 ERS248369	Neisseria meningitidis	M13 240347	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073876	sra	ncbi			ERX450363	271	Illumina HiSeq 2000	9232367	2014-05-07	425	217	Neisseria meningitidis	2014-05-14	ERR484531	ERS248370	SAMEA2073876 ERS248370	Neisseria meningitidis	M13 240348	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis	GCA_000009465.1	200	SAMEA2074511	sra	ncbi	2013-10-07	2018-03-09	ERX450364	271	Illumina HiSeq 2000	9232379	2014-05-07	412	210	Neisseria meningitidis	2014-05-14	ERR484532	ERS248371	M13_240349-sc-2013-05-21T15:04:43Z-1633774			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073901	sra	ncbi			ERX450365	271	Illumina HiSeq 2000	9232391	2014-05-07	431	219	Neisseria meningitidis	2014-05-14	ERR484533	ERS248372	SAMEA2073901 ERS248372	Neisseria meningitidis	M13 240350	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA1967813	sra	ncbi			ERX450366	271	Illumina HiSeq 2000	9232403	2014-05-07	402	207	Neisseria meningitidis	2014-05-14	ERR484534	ERS248373	SAMEA1967813 ERS248373	Neisseria meningitidis	M13 240351	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2074512	sra	ncbi			ERX460033	241	Illumina HiSeq 2000	9249504	2014-05-11	335	137	Neisseria meningitidis	2014-05-14	ERR494617	ERS248374	SAMEA2074512 ERS248374	Neisseria meningitidis	M13 240352	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073902	sra	ncbi			ERX460034	241	Illumina HiSeq 2000	9249516	2014-05-11	326	133	Neisseria meningitidis	2014-05-14	ERR494618	ERS248375	SAMEA2073902 ERS248375	Neisseria meningitidis	M13 240353	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073877	sra	ncbi			ERX460035	241	Illumina HiSeq 2000	9249528	2014-05-16	350	158	Neisseria meningitidis	2014-05-14	ERR494619	ERS248376	SAMEA2073877 ERS248376	Neisseria meningitidis	M13 240354	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2074513	sra	ncbi			ERX460036	241	Illumina HiSeq 2000	9249540	2014-05-16	355	146	Neisseria meningitidis	2014-05-14	ERR494620	ERS248377	SAMEA2074513 ERS248377	Neisseria meningitidis	M13 240355	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073903	sra	ncbi			ERX460037	241	Illumina HiSeq 2000	9249552	2014-05-16	364	151	Neisseria meningitidis	2014-05-14	ERR494621	ERS248378	SAMEA2073903 ERS248378	Neisseria meningitidis	M13 240356	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073878	sra	ncbi			ERX460038	241	Illumina HiSeq 2000	9249564	2014-05-16	308	136	Neisseria meningitidis	2014-05-14	ERR494622	ERS248379	SAMEA2073878 ERS248379	Neisseria meningitidis	M13 240357	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis	GCA_000009465.1	200	SAMEA2074514	sra	ncbi	2013-10-14	2018-03-09	ERX460039	241	Illumina HiSeq 2000	9249576	2014-05-16	348	149	Neisseria meningitidis	2014-05-14	ERR494623	ERS248380	M13_240358-sc-2013-05-21T15:04:50Z-1633783			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073904	sra	ncbi			ERX460040	241	Illumina HiSeq 2000	9249588	2014-05-16	367	150	Neisseria meningitidis	2014-05-14	ERR494624	ERS248381	SAMEA2073904 ERS248381	Neisseria meningitidis	M13 240359	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073879	sra	ncbi			ERX460041	241	Illumina HiSeq 2000	9249505	2014-05-16	294	120	Neisseria meningitidis	2014-05-14	ERR494625	ERS248382	SAMEA2073879 ERS248382	Neisseria meningitidis	M13 240360	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis	GCA_000009465.1	200	SAMEA2074515	sra	ncbi	2013-10-14	2018-03-09	ERX460042	241	Illumina HiSeq 2000	9249517	2014-05-16	266	114	Neisseria meningitidis	2014-05-14	ERR494626	ERS248383	M13_240361-sc-2013-05-21T15:04:53Z-1633786			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073905	sra	ncbi			ERX460043	241	Illumina HiSeq 2000	9249529	2014-05-16	286	117	Neisseria meningitidis	2014-05-14	ERR494627	ERS248384	SAMEA2073905 ERS248384	Neisseria meningitidis	M13 240362	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073880	sra	ncbi			ERX460044	241	Illumina HiSeq 2000	9249541	2014-05-16	309	140	Neisseria meningitidis	2014-05-14	ERR494628	ERS248385	SAMEA2073880 ERS248385	Neisseria meningitidis	M13 240363	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2074516	sra	ncbi			ERX460045	241	Illumina HiSeq 2000	9249553	2014-05-16	314	140	Neisseria meningitidis	2014-05-14	ERR494629	ERS248386	SAMEA2074516 ERS248386	Neisseria meningitidis	M13 240364	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073906	sra	ncbi			ERX460046	241	Illumina HiSeq 2000	9249565	2014-05-16	320	144	Neisseria meningitidis	2014-05-14	ERR494630	ERS248387	SAMEA2073906 ERS248387	Neisseria meningitidis	M13 240365	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073881	sra	ncbi			ERX460047	241	Illumina HiSeq 2000	9249577	2014-05-16	313	147	Neisseria meningitidis	2014-05-14	ERR494631	ERS248388	SAMEA2073881 ERS248388	Neisseria meningitidis	M13 240366	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis	GCA_000009465.1	200	SAMEA2074517	sra	ncbi	2013-10-14	2018-03-09	ERX460048	241	Illumina HiSeq 2000	9249589	2014-05-16	347	142	Neisseria meningitidis	2014-05-14	ERR494632	ERS248389	M13_240367-sc-2013-05-21T15:04:58Z-1633792			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073907	sra	ncbi			ERX460049	241	Illumina HiSeq 2000	9249506	2014-05-16	303	124	Neisseria meningitidis	2014-05-14	ERR494633	ERS248390	SAMEA2073907 ERS248390	Neisseria meningitidis	M13 240368	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073882	sra	ncbi			ERX460050	241	Illumina HiSeq 2000	9249518	2014-05-16	293	119	Neisseria meningitidis	2014-05-14	ERR494634	ERS248391	SAMEA2073882 ERS248391	Neisseria meningitidis	M13 240369	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis	GCA_000009465.1	200	SAMEA2074518	sra	ncbi	2013-10-14	2018-03-09	ERX460051	241	Illumina HiSeq 2000	9249530	2014-05-16	291	120	Neisseria meningitidis	2014-05-14	ERR494635	ERS248392	M13_240370-sc-2013-05-21T15:05:01Z-1633795			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073908	sra	ncbi			ERX460052	241	Illumina HiSeq 2000	9249542	2014-05-16	282	116	Neisseria meningitidis	2014-05-14	ERR494636	ERS248393	SAMEA2073908 ERS248393	Neisseria meningitidis	M13 240371	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073883	sra	ncbi			ERX460053	241	Illumina HiSeq 2000	9249554	2014-05-16	298	123	Neisseria meningitidis	2014-05-14	ERR494637	ERS248394	SAMEA2073883 ERS248394	Neisseria meningitidis	M13 240372	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis	GCA_000009465.1	200	SAMEA2074519	sra	ncbi	2013-10-14	2018-03-09	ERX460054	241	Illumina HiSeq 2000	9249566	2014-05-16	318	131	Neisseria meningitidis	2014-05-14	ERR494638	ERS248395	M13_240373-sc-2013-05-21T15:05:04Z-1633798			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073909	sra	ncbi			ERX460055	241	Illumina HiSeq 2000	9249578	2014-05-16	319	146	Neisseria meningitidis	2014-05-14	ERR494639	ERS248396	SAMEA2073909 ERS248396	Neisseria meningitidis	M13 240374	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073884	sra	ncbi			ERX460056	241	Illumina HiSeq 2000	9249590	2014-05-16	307	131	Neisseria meningitidis	2014-05-14	ERR494640	ERS248397	SAMEA2073884 ERS248397	Neisseria meningitidis	M13 240375	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis	GCA_000009465.1	200	SAMEA2074520	sra	ncbi	2013-10-14	2018-03-09	ERX460057	241	Illumina HiSeq 2000	9249507	2014-05-16	300	134	Neisseria meningitidis	2014-05-14	ERR494641	ERS248398	M13_240376-sc-2013-05-21T15:05:06Z-1633801			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073910	sra	ncbi			ERX460058	241	Illumina HiSeq 2000	9249519	2014-05-16	303	136	Neisseria meningitidis	2014-05-14	ERR494642	ERS248399	SAMEA2073910 ERS248399	Neisseria meningitidis	M13 240377	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073885	sra	ncbi			ERX460059	241	Illumina HiSeq 2000	9249531	2014-05-16	303	159	Neisseria meningitidis	2014-05-14	ERR494643	ERS248400	SAMEA2073885 ERS248400	Neisseria meningitidis	M13 240378	WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis	GCA_000009465.1	200	SAMEA1964882	sra	ncbi	2013-10-14	2018-03-09	ERX460060	241	Illumina HiSeq 2000	9249543	2014-05-16	283	154	Neisseria meningitidis	2014-05-14	ERR494644	ERS248401	M13_240379-sc-2013-05-21T15:05:09Z-1633804			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA1967944	sra	ncbi			ERX460061	241	Illumina HiSeq 2000	9249555	2014-05-16	296	135	Neisseria meningitidis	2014-05-14	ERR494645	ERS248402	SAMEA1967944 ERS248402	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073886	sra	ncbi			ERX460062	241	Illumina HiSeq 2000	9249567	2014-05-16	308	128	Neisseria meningitidis	2014-05-14	ERR494646	ERS248403	SAMEA2073886 ERS248403	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2074521	sra	ncbi			ERX460063	241	Illumina HiSeq 2000	9249579	2014-05-16	313	138	Neisseria meningitidis	2014-05-14	ERR494647	ERS248404	SAMEA2074521 ERS248404	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2074108	sra	ncbi			ERX460064	241	Illumina HiSeq 2000	9249591	2014-05-16	307	140	Neisseria meningitidis	2014-05-14	ERR494648	ERS248405	SAMEA2074108 ERS248405	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2073887	sra	ncbi			ERX460065	241	Illumina HiSeq 2000	9249508	2014-05-16	313	160	Neisseria gonorrhoeae	2014-05-14	ERR494649	ERS248406	SAMEA2073887 ERS248406	Neisseria gonorrhoeae		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis	GCA_000009465.1	200	SAMEA2074522	sra	ncbi	2013-10-14	2018-03-09	ERX460066	241	Illumina HiSeq 2000	9249520	2014-05-16	290	132	Neisseria meningitidis	2014-05-14	ERR494650	ERS248407	029_2010-sc-2013-05-21T15:05:15Z-1633822			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis	GCA_000009465.1	200	SAMEA2074109	sra	ncbi	2013-10-14	2018-03-09	ERX460067	241	Illumina HiSeq 2000	9249532	2014-05-16	302	135	Neisseria meningitidis	2014-05-14	ERR494651	ERS248408	030_2010-sc-2013-05-21T15:05:15Z-1633823			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2074084	sra	ncbi			ERX460068	241	Illumina HiSeq 2000	9249544	2014-05-16	297	132	Neisseria meningitidis	2014-05-14	ERR494652	ERS248409	SAMEA2074084 ERS248409	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2074523	sra	ncbi			ERX460069	241	Illumina HiSeq 2000	9249556	2014-05-16	296	135	Neisseria meningitidis	2014-05-14	ERR494653	ERS248410	SAMEA2074523 ERS248410	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis	GCA_000009465.1	200	SAMEA2074110	sra	ncbi	2013-10-14	2018-03-09	ERX460070	241	Illumina HiSeq 2000	9249568	2014-05-11	299	138	Neisseria meningitidis	2014-05-14	ERR494654	ERS248411	033_2010-sc-2013-05-21T15:05:18Z-1633826			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2074085	sra	ncbi			ERX460071	241	Illumina HiSeq 2000	9249580	2014-05-11	320	144	Neisseria meningitidis	2014-05-14	ERR494655	ERS248412	SAMEA2074085 ERS248412	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis	GCA_000009465.1	200	SAMEA2074524	sra	ncbi	2013-10-14	2018-03-09	ERX460072	241	Illumina HiSeq 2000	9249592	2014-05-11	297	135	Neisseria meningitidis	2014-05-14	ERR494656	ERS248413	035_2010-sc-2013-05-21T15:05:20Z-1633828			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis	GCA_000009465.1	200	SAMEA2074111	sra	ncbi	2013-10-14	2018-03-09	ERX460073	241	Illumina HiSeq 2000	9249509	2014-05-11	345	155	Neisseria meningitidis	2014-05-14	ERR494657	ERS248414	001_2011-sc-2013-05-21T15:05:21Z-1633829			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis	GCA_000009465.1	200	SAMEA2074086	sra	ncbi	2013-10-14	2018-03-09	ERX460074	241	Illumina HiSeq 2000	9249521	2014-05-11	339	153	Neisseria meningitidis	2014-05-14	ERR494658	ERS248415	003_2011-sc-2013-05-21T15:05:22Z-1633830			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
	GCA_000009465.1	200	SAMEA2074525	sra	ncbi			ERX460075	241	Illumina HiSeq 2000	9249533	2014-05-11	321	143	Neisseria meningitidis	2014-05-14	ERR494659	ERS248416	SAMEA2074525 ERS248416	Neisseria meningitidis		WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
Neisseria meningitidis	GCA_000009465.1	200	SAMEA2074112	sra	ncbi	2013-10-14	2018-03-09	ERX460076	241	Illumina HiSeq 2000	9249545	2014-05-11	296	132	Neisseria meningitidis	2014-05-14	ERR494660	ERS248417	004_2011-sc-2013-05-21T15:05:23Z-1633832			WGS	PRJEB2090	SC	public	PAIRED	RANDOM	GENOMIC	ILLUMINA	ERP000144
